Title,Comment,publishedTimeText
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Wait i know that shopping centre,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,If the doors are big and can make car in i would take my Toyota Camry in,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,">Jeremy stops to look at boobs


hmmm


>drives off",6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"""What if I go to a shopping centre and get chased by baddies in a corvette?""

That's....
Oddly specific....",6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"(Top Gear) mmm 
:me ...Uhhhhhh",6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,U.S. marines are still better,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,deja vu shoping drift editions.,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"""We need to rent out a shopping centre and a regiment of Royal Marines to film a car review.""
""Oo, Exciting! What kind of car?""
""A Ford Fiesta.""",6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,welcome to top gear! xD,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,This is actually a really good road test,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,I wonder whos driving the zr1,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,3:40 "NANI? KANSEI DORIFTO?!",6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Only fwd cars I like are the Holden barina or spark,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,when the marine said "are we there yet!",6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,What i am seeing is not real FWD Drifting? What?,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Reminds me of the movie The Blues Brothers. Anyone else reminds the movie as well?,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,The money paid to the shopping owner.... well lol,6 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,How the hell did it take me so long to realize the name of the shopping center. I go there all the time!,6 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,That was Italian food ??????,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,I¡¯m going to make a car go Ratatatatatat,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Watching this in a fiesta,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Did you ever call a doctor?,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Takuaches really out here not letting us get cars,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,What about gasoline?,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,"Ugh... how does he always know I¡¯m on the toilet?   I literally was going to watch at my computer, and then I thought to myself, time for a poo.",4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Can you please do an up to speed on the Chevy cavalier,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Made of carbon fiber,4 years ago (edited)
FORD FIESTA - Everything You Need to Know | Up to Speed,Can yall do one on the Pontiac grand prix it makes no sense on how they became the turd that we got at the end,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,????????,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Looks like someone¡¯s ready for a Fiesta,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,The car name in India Figo,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Maybe the story of the Audi R8?,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,The fiesta sucks cuz it didn't have pop-up-and-down headlights.,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,As a MY 17 Fist owner this video is almost offensive with how generic it is.,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Literally just groaned on the toilet,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Do the powerstroke next,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Omg you did it omg,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Please do an Audi RS4 video?!,4 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"but it could happen with anyone, anytime",4 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"Happened with me at intu uxbridge, thankfully I was in the focus rs. Baddie was in the ZR1. The vette nearly took out starbucks.",4 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,They're on a mission from God,4 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,Ikr? The other day the baddies were going after me in a Toyota Corolla,3 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,If it¡¯s not a black vette then you don¡¯t need to worry,3 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"You should be worried when the Corvette that starts chasing you is fitted with an aero kit, spoiler, and custom black and white livery that forms an X on the hood",3 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,not as specific as being asked to assault a beach with the royal marines in a ford fiesta. Not had that one happen to me yet,3 years ago
Ford Fiesta Shopping Centre Chase | Top Gear | BBC,"Happens all the time, as soon as I got my Fiesta every time I go shopping there¡¯s always a Baddie in a Corvette trying to chase me. Always escape them since the Fiesta is just too good ????",3 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,"The ST Line has an old sad face mini grill. Looks awesome. I wish them brought them to Oz - but now only American stupid trucks are bought. They¡¯re all made in Thailand, but, like, maaaayte. Wankers.",5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Vw polo is all-rounder,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,"The Fiesta looks like a Catfish with open mouth. 
I prefer the Polo tho ??",5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Do One for wv polo Vs. Skoda Fabia,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,You should do a review on the polo R and the fiesta st,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Yeah the polo does look boring AF,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,If only thay had kept the design of the previous fiesta it d be the perfect small car,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Has the Fiesta's rear design gone "backwards"? Looks a bit like old Mondeo.,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Matt please A35 vs Audi S3,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Review the skoda fabia,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,#TeamPolo,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,"If I lived in the UK and had enough money to buy a new car I would totally use your website, yo.",5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Isn¡¯t that the 2018 polo?,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,New a1 then polo then Ibiza,5 years ago (edited)
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,marcadis A classssss,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Plz also compare the GTI and ST version,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Polo ??,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,I will choose mat over both of these,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Wow! Great Comparison ??,5 years ago
Volkswagen Polo 2019 vs Ford Fiesta 2019 - see which is the best small car! | carwow,Fiesta looks like crap. Almost all fords looks like crap except mustang.,5 years ago (edited)
FORD FIESTA - Everything You Need to Know | Up to Speed,Who else watching on the toilet?,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,@11:30 are we not going to talk about how thats a 2013 PB Focus ST,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Iam actually on the toilet right now.,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Foust ??,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,"Hello, James! Could you... please... the Ford Focus",4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Honda Civic Type R,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Ford Fiesta mk3 turbo the best one they ever made and mk1 XR2I,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,"I just don't get, why americans like to buy trucks and suv's instead of cars? Never seen a point buying either as vans and other cars make things just better and cheaper.",4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Up to speed on Pontiac vibe?,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,What a coincidence?? I just got done playing some Dirt Rally 2.0??????,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,"My ford Fiesta was a piece of shit, couldn't get rid of it sooner. F.O.R.D. Fix. Or. Repair. Daily.",4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,How have you guys never done anything about the lil red express or the warlock,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,11:25 I died,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,I live in the uk and everything you just said was bang on ?? Great Job! ??,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,"It's good to have you back,

More Powwweerrrrr",4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Was hoping there'd be a segment on the Festiva just so the Shogun could be featured.,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,uhh i was on the toilet when he said that,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,Please make a up to speed video about the Peugeot 205 gti,4 years ago
FORD FIESTA - Everything You Need to Know | Up to Speed,"James: The average power of a car today is 230 hp
Me from Austria: chokes on my beer",4 years ago
